844.5035433,1.166347082
844.5090551,1.063672093
844.5153543,0.132117553
844.5212598,0.219493289
844.5267717,0.237716399
844.5330709,0.221533189
844.542126,0.447622156
844.5472441,0.673031156
844.5531496,0.760406892
844.5596457,0.588817266
844.5643701,0.365108183
844.5694882,0.106924782
844.5748031,0.038758109
844.592126,0.628969306
844.5972441,1.009818721
844.6035433,1.252702868
844.6106299,2.756517482
844.6149606,4.311669591
844.6192913,6.764921872
844.6226378,8.786225232
844.6248031,10.28918989
844.6279528,11.91322263
844.6314961,13.41642528
844.6332677,14.17666218
844.6370079,13.43464839
844.6397638,12.72700692
844.6409449,11.79456843
844.6433071,10.75870698
844.6452756,9.135558185
844.6472441,7.840561381
844.65,6.562971727
844.6515748,5.596058912
844.6533465,4.940060925
844.6568898,3.99939483
844.6625984,4.527151075
844.6677165,5.598846776
844.6712598,6.376660819
844.675,6.904077081
844.6809055,6.706478724
844.6850394,5.826363673
844.688189,4.825180531
844.6909449,3.720302449
844.6952756,2.373900154
844.7007874,1.131328791
844.7070866,0.320672351
844.7082677,0.027266669
844.7153543,-0.334203691
844.7271654,0.116886296
844.7334646,0.117974243
844.7448819,0.482640447
844.7515748,0.501067548
844.7570866,0.260223301
844.7649606,0.296125549
844.7744094,0.211401684
844.7799213,0.022370908
844.7874016,0.869949546
844.7992126,1.493751105
