0.00E+00,844.6764706
0.106870229,844.6755515
0.254452926,844.6737132
0.402035623,844.6709559
0.544529262,844.6654412
0.697201018,844.6571691
0.834605598,844.6488971
0.961832061,844.640625
1.083969466,844.6314338
1.231552163,844.6185662
1.384223919,844.6038603
1.557251908,844.5845588
1.669211196,844.5698529
1.796437659,844.5533088
1.928753181,844.5349265
2.050890585,844.5165441
2.188295165,844.4954044
2.300254453,844.4751838
2.432569975,844.4512868
2.564885496,844.4255515
2.681933842,844.4034926
2.798982188,844.3786765
2.905852417,844.3566176
3.063613232,844.3198529
3.124681934,844.3051471
3.195928753,844.2886029
3.256997455,844.2729779
3.333333333,844.2545956
3.399491094,844.2371324
3.455470738,844.2233456
3.557251908,844.1966912
3.633587786,844.1755515
3.730279898,844.1470588
3.832061069,844.1194853
3.923664122,844.0909926
4.045801527,844.0542279
4.152671756,844.0229779
4.259541985,843.9871324
4.381679389,843.9485294
4.468193384,843.9181985
4.559796438,843.8878676
4.646310433,843.8575368
4.727735369,843.8290441
4.783715013,843.8079044
