0.00000,144912.00000
1.00000,144961.00000
2.00000,144675.00000
3.00000,144317.00000
4.00000,144259.00000
5.00000,144132.00000
6.00000,144937.00000
7.00000,144390.00000
8.00000,144127.00000
9.00000,145164.00000
10.00000,143859.00000
11.00000,144333.00000
12.00000,144721.00000
13.00000,144524.00000
14.00000,144700.00000
15.00000,145104.00000
16.00000,144766.00000
17.00000,145374.00000
18.00000,145284.00000
19.00000,145583.00000
20.00000,144752.00000
21.00000,145274.00000
22.00000,145664.00000
23.00000,145095.00000
24.00000,145421.00000
25.00000,145321.00000
26.00000,145528.00000
27.00000,144713.00000
28.00000,144937.00000
29.00000,146044.00000
30.00000,146964.00000
31.00000,147204.00000
32.00000,146600.00000
33.00000,146784.00000
34.00000,147444.00000
35.00000,147876.00000
36.00000,147587.00000
37.00000,146834.00000
38.00000,147420.00000
39.00000,147079.00000
40.00000,146788.00000
41.00000,147210.00000
42.00000,146356.00000
43.00000,146978.00000
44.00000,147169.00000
45.00000,147113.00000
46.00000,147422.00000
47.00000,147227.00000
48.00000,147243.00000
49.00000,146294.00000
50.00000,147199.00000
51.00000,147054.00000
52.00000,146508.00000
53.00000,146428.00000
54.00000,147030.00000
55.00000,147263.00000
56.00000,147601.00000
57.00000,147821.00000
58.00000,146361.00000
59.00000,146295.00000
60.00000,137972.00000
61.00000,140342.00000
62.00000,145733.00000
63.00000,145755.00000
64.00000,146036.00000
65.00000,145102.00000
66.00000,145029.00000
67.00000,145770.00000
68.00000,145405.00000
69.00000,145054.00000
70.00000,144951.00000
71.00000,145477.00000
72.00000,144828.00000
73.00000,146557.00000
74.00000,146621.00000
75.00000,147285.00000
76.00000,147065.00000
77.00000,147014.00000
78.00000,147015.00000
79.00000,147412.00000
80.00000,146545.00000
81.00000,147320.00000
82.00000,147392.00000
83.00000,145623.00000
84.00000,145462.00000
85.00000,146077.00000
86.00000,145854.00000
87.00000,146065.00000
88.00000,145985.00000
89.00000,146529.00000
90.00000,145534.00000
91.00000,145907.00000
92.00000,146101.00000
93.00000,146892.00000
94.00000,146573.00000
95.00000,146961.00000
96.00000,145696.00000
97.00000,144976.00000
98.00000,146293.00000
99.00000,146138.00000
100.00000,146112.00000
101.00000,145439.00000
102.00000,146755.00000
103.00000,146524.00000
104.00000,146543.00000
105.00000,147147.00000
106.00000,146385.00000
107.00000,147811.00000
108.00000,145811.00000
109.00000,146888.00000
110.00000,146484.00000
111.00000,146473.00000
112.00000,146982.00000
113.00000,146649.00000
114.00000,145934.00000
115.00000,146095.00000
116.00000,145870.00000
117.00000,145912.00000
118.00000,145746.00000
119.00000,145868.00000
120.00000,145909.00000
121.00000,145943.00000
122.00000,146608.00000
123.00000,146390.00000
124.00000,146025.00000
125.00000,146068.00000
126.00000,146599.00000
127.00000,145821.00000
128.00000,146453.00000
129.00000,146651.00000
130.00000,146227.00000
131.00000,146325.00000
132.00000,146066.00000
133.00000,146531.00000
134.00000,145558.00000
135.00000,145850.00000
136.00000,145994.00000
137.00000,145730.00000
138.00000,145962.00000
139.00000,145961.00000
140.00000,146660.00000
141.00000,145668.00000
142.00000,145969.00000
143.00000,146249.00000
144.00000,145973.00000
145.00000,146937.00000
146.00000,146200.00000
147.00000,145966.00000
148.00000,146108.00000
149.00000,146420.00000
150.00000,145702.00000
151.00000,146232.00000
152.00000,146231.00000
153.00000,146245.00000
154.00000,146119.00000
155.00000,145631.00000
156.00000,146276.00000
157.00000,145508.00000
158.00000,145293.00000
159.00000,145500.00000
160.00000,146657.00000
161.00000,145917.00000
162.00000,145998.00000
163.00000,145921.00000
164.00000,146975.00000
165.00000,145758.00000
166.00000,146316.00000
167.00000,145549.00000
168.00000,145702.00000
169.00000,145281.00000
170.00000,145777.00000
171.00000,145569.00000
172.00000,144608.00000
173.00000,146261.00000
174.00000,145688.00000
175.00000,145669.00000
176.00000,146470.00000
177.00000,145970.00000
178.00000,145708.00000
179.00000,145460.00000
180.00000,145060.00000
181.00000,146190.00000
182.00000,145323.00000
183.00000,145465.00000
184.00000,145119.00000
185.00000,145758.00000
186.00000,145817.00000
187.00000,145497.00000
188.00000,145080.00000
189.00000,145556.00000
190.00000,145854.00000
191.00000,145629.00000
192.00000,145208.00000
193.00000,146140.00000
194.00000,145335.00000
195.00000,145888.00000
196.00000,145268.00000
197.00000,145699.00000
198.00000,146515.00000
199.00000,145553.00000
200.00000,146183.00000
201.00000,145695.00000
202.00000,146364.00000
203.00000,146326.00000
204.00000,145993.00000
205.00000,145619.00000
206.00000,146636.00000
207.00000,145031.00000
208.00000,145672.00000
209.00000,145359.00000
210.00000,146030.00000
211.00000,145376.00000
212.00000,145739.00000
213.00000,145051.00000
214.00000,144788.00000
215.00000,145332.00000
216.00000,145882.00000
217.00000,145491.00000
218.00000,145777.00000
219.00000,146003.00000
220.00000,145072.00000
221.00000,144997.00000
222.00000,145071.00000
223.00000,145139.00000
224.00000,145921.00000
225.00000,145027.00000
226.00000,145748.00000
227.00000,145672.00000
228.00000,145257.00000
229.00000,145649.00000
230.00000,144678.00000
231.00000,144445.00000
232.00000,144700.00000
233.00000,144700.00000
234.00000,145415.00000
235.00000,145405.00000
236.00000,144497.00000
237.00000,144381.00000
238.00000,144519.00000
239.00000,144704.00000
240.00000,143094.00000
241.00000,143324.00000
242.00000,143694.00000
243.00000,144592.00000
244.00000,144606.00000
245.00000,144455.00000
246.00000,143371.00000
247.00000,143776.00000
248.00000,144196.00000
249.00000,143267.00000
250.00000,143310.00000
251.00000,144520.00000
252.00000,144320.00000
253.00000,144513.00000
254.00000,144807.00000
255.00000,144336.00000
256.00000,144308.00000
257.00000,144711.00000
258.00000,144562.00000
259.00000,144329.00000
260.00000,144286.00000
261.00000,145168.00000
262.00000,144877.00000
263.00000,144529.00000
264.00000,144907.00000
265.00000,145020.00000
266.00000,144946.00000
267.00000,144005.00000
268.00000,144912.00000
269.00000,144899.00000
270.00000,144602.00000
271.00000,143686.00000
272.00000,145683.00000
273.00000,145362.00000
274.00000,145098.00000
275.00000,144958.00000
276.00000,144939.00000
277.00000,145383.00000
278.00000,145578.00000
279.00000,145490.00000
280.00000,144787.00000
281.00000,144062.00000
282.00000,145292.00000
283.00000,145498.00000
284.00000,145449.00000
285.00000,145524.00000
286.00000,145054.00000
287.00000,145302.00000
288.00000,144286.00000
289.00000,143877.00000
290.00000,144987.00000
291.00000,144664.00000
292.00000,145196.00000
293.00000,145586.00000
294.00000,145253.00000
295.00000,144353.00000
296.00000,145057.00000
297.00000,144167.00000
298.00000,145002.00000
299.00000,144431.00000
300.00000,144930.00000
301.00000,144529.00000
302.00000,145189.00000
303.00000,144725.00000
304.00000,144282.00000
305.00000,144025.00000
306.00000,144290.00000
307.00000,144435.00000
308.00000,144759.00000
309.00000,144248.00000
310.00000,144203.00000
311.00000,145024.00000
312.00000,143972.00000
313.00000,144010.00000
314.00000,144331.00000
315.00000,144350.00000
316.00000,143613.00000
317.00000,143753.00000
318.00000,143718.00000
319.00000,144377.00000
320.00000,144300.00000
321.00000,144730.00000
322.00000,144056.00000
323.00000,143977.00000
324.00000,144247.00000
325.00000,143784.00000
326.00000,143438.00000
327.00000,143444.00000
328.00000,144149.00000
329.00000,143623.00000
330.00000,144207.00000
331.00000,144642.00000
332.00000,144217.00000
333.00000,143470.00000
334.00000,144479.00000
335.00000,143467.00000
336.00000,143967.00000
337.00000,144268.00000
338.00000,144225.00000
339.00000,143384.00000
340.00000,143479.00000
341.00000,143925.00000
342.00000,143899.00000
343.00000,144101.00000
