1.554384094272581628e+06,2.741108985755067451e+01,1.788941517446277487e+02,1.515298220441078740e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788976695416141354e+02,1.515333413506091631e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789011845303886048e+02,1.515368578476311825e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789046997781296398e+02,1.515403746038863915e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789082152216098791e+02,1.515438915560023361e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789117310485055441e+02,1.515474088916803339e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789152468834462013e+02,1.515509262355029989e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789187617257007616e+02,1.515544425861744173e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789222763884721985e+02,1.515579587573792537e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789257922477316640e+02,1.515614761256401550e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789293063014399081e+02,1.515649916876501777e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789328228020046367e+02,1.515685096975742283e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789363366845176131e+02,1.515720250882591813e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789398522005698169e+02,1.515755421132440119e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789433690998906457e+02,1.515790605223447756e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789468860072952054e+02,1.515825789391820990e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789504007341592740e+02,1.515860951749379808e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789539156570195644e+02,1.515896116064898536e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789574302120892071e+02,1.515931276704537254e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789609461504950332e+02,1.515966451182109722e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789644622843535160e+02,1.516001627615473240e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789679780505407223e+02,1.516036800370207516e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789714928245712713e+02,1.516071963202053325e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789750067947477419e+02,1.516107117991537621e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789785235835612411e+02,1.516142300977602417e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789820387565644637e+02,1.516177467800158070e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789855563717503628e+02,1.516212659055094605e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789890705605516246e+02,1.516247816034876621e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789925863801130959e+02,1.516282989326418829e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789961013957608316e+02,1.516318154577794814e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.789996172301981971e+02,1.516353328020439903e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790031322612043994e+02,1.516388493424216222e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790066472995763149e+02,1.516423658904252818e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790101623454988271e+02,1.516458824460284518e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790136800191397981e+02,1.516494016303471142e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790171940813693823e+02,1.516529172019095881e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790207099602136509e+02,1.516564345908693667e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790242270326492928e+02,1.516599531737769269e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790277427380766255e+02,1.516634703893322751e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790312588265326781e+02,1.516669879879872269e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790347727378400577e+02,1.516705034090176696e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790382878431132667e+02,1.516740200239156877e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790418039530933072e+02,1.516775376444723804e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790453186967596935e+02,1.516810538980755041e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790488351968355403e+02,1.516845719089260456e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790523493330404676e+02,1.516880875548979191e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790558652839109186e+02,1.516916050162375313e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790593812415394268e+02,1.516951224846230275e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790628980155710792e+02,1.516986407698298933e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790664131778188164e+02,1.517021574424257722e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790699273499120068e+02,1.517056731245543233e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790734447087377248e+02,1.517091919945752636e+02
